" ","  ","  "
"שם לקוח","כתובת","מספר חוזה"
"Sample User","Sample Address","000000000000"
"סוג מונה","קוד מונה","מספר מונה"
"צריכה","503","00000000"
"קוד ומספר מונה","סוג מונה","תאריך","מועד תחילת הפעימה","צריכה/ייצור בקוט""ש","הזרמה בקוט""ש"
"503-00000000","צריכה","11/03/2024","16:45",0.082,0
"503-00000000","צריכה","11/03/2024","17:00",0.134,0
"503-00000000","צריכה","11/03/2024","17:15",0.179,0
"503-00000000","צריכה","11/03/2024","17:30",0.199,0
"503-00000000","צריכה","11/03/2024","17:45",0.176,0
"503-00000000","צריכה","11/03/2024","18:00",0.158,0
"503-00000000","צריכה","11/03/2024","18:15",0.207,0
"503-00000000","צריכה","11/03/2024","18:30",0.142,0
"503-00000000","צריכה","11/03/2024","18:45",0.144,0
"503-00000000","צריכה","11/03/2024","19:00",0.207,0
"503-00000000","צריכה","11/03/2024","19:15",0.159,0
"503-00000000","צריכה","11/03/2024","19:30",0.165,0
"503-00000000","צריכה","11/03/2024","19:45",0.177,0
"503-00000000","צריכה","11/03/2024","20:00",0.197,0
"503-00000000","צריכה","11/03/2024","20:15",0.206,0
"503-00000000","צריכה","11/03/2024","20:30",0.208,0
"503-00000000","צריכה","11/03/2024","20:45",0.192,0
"503-00000000","צריכה","11/03/2024","21:00",0.134,0
"503-00000000","צריכה","11/03/2024","21:15",0.169,0
"503-00000000","צריכה","11/03/2024","21:30",0.163,0
"503-00000000","צריכה","11/03/2024","21:45",0.215,0
"503-00000000","צריכה","11/03/2024","22:00",0.208,0
"503-00000000","צריכה","11/03/2024","22:15",0.179,0
"503-00000000","צריכה","11/03/2024","22:30",0.137,0
"503-00000000","צריכה","11/03/2024","22:45",0.143,0
"503-00000000","צריכה","11/03/2024","23:00",0.060,0
"503-00000000","צריכה","11/03/2024","23:15",0.049,0
"503-00000000","צריכה","11/03/2024","23:30",0.046,0
"503-00000000","צריכה","11/03/2024","23:45",0.062,0
"503-00000000","צריכה","12/03/2024","00:00",0.054,0
"503-00000000","צריכה","12/03/2024","00:15",0.043,0
"503-00000000","צריכה","12/03/2024","00:30",0.050,0
"503-00000000","צריכה","12/03/2024","00:45",0.056,0
"503-00000000","צריכה","12/03/2024","01:00",0.052,0
"503-00000000","צריכה","12/03/2024","01:15",0.051,0
"503-00000000","צריכה","12/03/2024","01:30",0.059,0
"503-00000000","צריכה","12/03/2024","01:45",0.062,0
"503-00000000","צריכה","12/03/2024","02:00",0.049,0
"503-00000000","צריכה","12/03/2024","02:15",0.039,0
"503-00000000","צריכה","12/03/2024","02:30",0.042,0
"503-00000000","צריכה","12/03/2024","02:45",0.057,0
"503-00000000","צריכה","12/03/2024","03:00",0.061,0
"503-00000000","צריכה","12/03/2024","03:15",0.044,0
"503-00000000","צריכה","12/03/2024","03:30",0.038,0
"503-00000000","צריכה","12/03/2024","03:45",0.051,0
"503-00000000","צריכה","12/03/2024","04:00",0.040,0
"503-00000000","צריכה","12/03/2024","04:15",0.049,0
"503-00000000","צריכה","12/03/2024","04:30",0.053,0
"503-00000000","צריכה","12/03/2024","04:45",0.060,0
"503-00000000","צריכה","12/03/2024","05:00",0.055,0
"503-00000000","צריכה","12/03/2024","05:15",0.039,0
"503-00000000","צריכה","12/03/2024","05:30",0.059,0
"503-00000000","צריכה","12/03/2024","05:45",0.057,0
"503-00000000","צריכה","12/03/2024","06:00",0.085,0
"503-00000000","צריכה","12/03/2024","06:15",0.118,0
"503-00000000","צריכה","12/03/2024","06:30",0.087,0
"503-00000000","צריכה","12/03/2024","06:45",0.121,0
"503-00000000","צריכה","12/03/2024","07:00",0.109,0
"503-00000000","צריכה","12/03/2024","07:15",0.100,0
"503-00000000","צריכה","12/03/2024","07:30",0.117,0
"503-00000000","צריכה","12/03/2024","07:45",0.081,0
"503-00000000","צריכה","12/03/2024","08:00",0.097,0
"503-00000000","צריכה","12/03/2024","08:15",0.119,0
"503-00000000","צריכה","12/03/2024","08:30",0.119,0
"503-00000000","צריכה","12/03/2024","08:45",0.108,0
"503-00000000","צריכה","12/03/2024","09:00",0.080,0
"503-00000000","צריכה","12/03/2024","09:15",0.077,0
"503-00000000","צריכה","12/03/2024","09:30",0.056,0
"503-00000000","צריכה","12/03/2024","09:45",0.055,0
"503-00000000","צריכה","12/03/2024","10:00",0.051,0
"503-00000000","צריכה","12/03/2024","10:15",0.062,0
"503-00000000","צריכה","12/03/2024","10:30",0.064,0
"503-00000000","צריכה","12/03/2024","10:45",0.057,0
"503-00000000","צריכה","12/03/2024","11:00",0.082,0
"503-00000000","צריכה","12/03/2024","11:15",0.057,0
"503-00000000","צריכה","12/03/2024","11:30",0.067,0
"503-00000000","צריכה","12/03/2024","11:45",0.077,0
"503-00000000","צריכה","12/03/2024","12:00",0.073,0
"503-00000000","צריכה","12/03/2024","12:15",0.060,0
"503-00000000","צריכה","12/03/2024","12:30",0.078,0
"503-00000000","צריכה","12/03/2024","12:45",0.061,0
"503-00000000","צריכה","12/03/2024","13:00",0.062,0
"503-00000000","צריכה","12/03/2024","13:15",0.080,0
"503-00000000","צריכה","12/03/2024","13:30",0.053,0
"503-00000000","צריכה","12/03/2024","13:45",0.082,0
"503-00000000","צריכה","12/03/2024","14:00",0.075,0
"503-00000000","צריכה","12/03/2024","14:15",0.058,0
"503-00000000","צריכה","12/03/2024","14:30",0.066,0
"503-00000000","צריכה","12/03/2024","14:45",0.052,0
"503-00000000","צריכה","12/03/2024","15:00",0.071,0
"503-00000000","צריכה","12/03/2024","15:15",0.066,0
"503-00000000","צריכה","12/03/2024","15:30",0.072,0
"503-00000000","צריכה","12/03/2024","15:45",0.060,0
"503-00000000","צריכה","12/03/2024","16:00",0.068,0
"503-00000000","צריכה","12/03/2024","16:15",0.074,0
"503-00000000","צריכה","12/03/2024","16:30",0.053,0
"503-00000000","צריכה","12/03/2024","16:45",0.068,0
"503-00000000","צריכה","12/03/2024","17:00",0.141,0
"503-00000000","צריכה","12/03/2024","17:15",0.141,0
"503-00000000","צריכה","12/03/2024","17:30",0.172,0
"503-00000000","צריכה","12/03/2024","17:45",0.192,0
"503-00000000","צריכה","12/03/2024","18:00",0.186,0
"503-00000000","צריכה","12/03/2024","18:15",0.152,0
"503-00000000","צריכה","12/03/2024","18:30",0.170,0
"503-00000000","צריכה","12/03/2024","18:45",0.189,0
"503-00000000","צריכה","12/03/2024","19:00",0.165,0
"503-00000000","צריכה","12/03/2024","19:15",0.161,0
"503-00000000","צריכה","12/03/2024","19:30",0.206,0
"503-00000000","צריכה","12/03/2024","19:45",0.164,0
"503-00000000","צריכה","12/03/2024","20:00",0.141,0
"503-00000000","צריכה","12/03/2024","20:15",0.191,0
"503-00000000","צריכה","12/03/2024","20:30",0.156,0
"503-00000000","צריכה","12/03/2024","20:45",0.183,0
"503-00000000","צריכה","12/03/2024","21:00",0.190,0
"503-00000000","צריכה","12/03/2024","21:15",0.165,0
"503-00000000","צריכה","12/03/2024","21:30",0.199,0
"503-00000000","צריכה","12/03/2024","21:45",0.132,0
"503-00000000","צריכה","12/03/2024","22:00",0.138,0
"503-00000000","צריכה","12/03/2024","22:15",0.133,0
"503-00000000","צריכה","12/03/2024","22:30",0.153,0
"503-00000000","צריכה","12/03/2024","22:45",0.175,0
"503-00000000","צריכה","12/03/2024","23:00",0.055,0
"503-00000000","צריכה","12/03/2024","23:15",0.050,0
"503-00000000","צריכה","12/03/2024","23:30",0.045,0
"503-00000000","צריכה","12/03/2024","23:45",0.044,0
"503-00000000","צריכה","13/03/2024","00:00",0.058,0
"503-00000000","צריכה","13/03/2024","00:15",0.042,0
"503-00000000","צריכה","13/03/2024","00:30",0.041,0
"503-00000000","צריכה","13/03/2024","00:45",0.047,0
"503-00000000","צריכה","13/03/2024","01:00",0.054,0
"503-00000000","צריכה","13/03/2024","01:15",0.054,0
"503-00000000","צריכה","13/03/2024","01:30",0.050,0
"503-00000000","צריכה","13/03/2024","01:45",0.057,0
"503-00000000","צריכה","13/03/2024","02:00",0.040,0
"503-00000000","צריכה","13/03/2024","02:15",0.042,0
"503-00000000","צריכה","13/03/2024","02:30",0.049,0
"503-00000000","צריכה","13/03/2024","02:45",0.054,0
"503-00000000","צריכה","13/03/2024","03:00",0.051,0
"503-00000000","צריכה","13/03/2024","03:15",0.062,0
"503-00000000","צריכה","13/03/2024","03:30",0.061,0
"503-00000000","צריכה","13/03/2024","03:45",0.054,0
"503-00000000","צריכה","13/03/2024","04:00",0.057,0
"503-00000000","צריכה","13/03/2024","04:15",0.038,0
"503-00000000","צריכה","13/03/2024","04:30",0.046,0
"503-00000000","צריכה","13/03/2024","04:45",0.062,0
"503-00000000","צריכה","13/03/2024","05:00",0.061,0
"503-00000000","צריכה","13/03/2024","05:15",0.039,0
"503-00000000","צריכה","13/03/2024","05:30",0.047,0
"503-00000000","צריכה","13/03/2024","05:45",0.060,0
"503-00000000","צריכה","13/03/2024","06:00",0.118,0
"503-00000000","צריכה","13/03/2024","06:15",0.081,0
"503-00000000","צריכה","13/03/2024","06:30",0.124,0
"503-00000000","צריכה","13/03/2024","06:45",0.105,0
"503-00000000","צריכה","13/03/2024","07:00",0.112,0
"503-00000000","צריכה","13/03/2024","07:15",0.105,0
"503-00000000","צריכה","13/03/2024","07:30",0.098,0
"503-00000000","צריכה","13/03/2024","07:45",0.090,0
"503-00000000","צריכה","13/03/2024","08:00",0.087,0
"503-00000000","צריכה","13/03/2024","08:15",0.110,0
"503-00000000","צריכה","13/03/2024","08:30",0.097,0
"503-00000000","צריכה","13/03/2024","08:45",0.092,0
"503-00000000","צריכה","13/03/2024","09:00",0.079,0
"503-00000000","צריכה","13/03/2024","09:15",0.079,0
"503-00000000","צריכה","13/03/2024","09:30",0.068,0
"503-00000000","צריכה","13/03/2024","09:45",0.079,0
"503-00000000","צריכה","13/03/2024","10:00",0.070,0
"503-00000000","צריכה","13/03/2024","10:15",0.075,0
"503-00000000","צריכה","13/03/2024","10:30",0.060,0
"503-00000000","צריכה","13/03/2024","10:45",0.054,0
"503-00000000","צריכה","13/03/2024","11:00",0.074,0
"503-00000000","צריכה","13/03/2024","11:15",0.068,0
"503-00000000","צריכה","13/03/2024","11:30",0.063,0
"503-00000000","צריכה","13/03/2024","11:45",0.070,0
"503-00000000","צריכה","13/03/2024","12:00",0.069,0
"503-00000000","צריכה","13/03/2024","12:15",0.067,0
"503-00000000","צריכה","13/03/2024","12:30",0.075,0
"503-00000000","צריכה","13/03/2024","12:45",0.084,0
"503-00000000","צריכה","13/03/2024","13:00",0.056,0
"503-00000000","צריכה","13/03/2024","13:15",0.080,0
"503-00000000","צריכה","13/03/2024","13:30",0.069,0
"503-00000000","צריכה","13/03/2024","13:45",0.078,0
"503-00000000","צריכה","13/03/2024","14:00",0.074,0
"503-00000000","צריכה","13/03/2024","14:15",0.053,0
"503-00000000","צריכה","13/03/2024","14:30",0.068,0
"503-00000000","צריכה","13/03/2024","14:45",0.082,0
"503-00000000","צריכה","13/03/2024","15:00",0.075,0
"503-00000000","צריכה","13/03/2024","15:15",0.075,0
"503-00000000","צריכה","13/03/2024","15:30",0.075,0
"503-00000000","צריכה","13/03/2024","15:45",0.084,0
"503-00000000","צריכה","13/03/2024","16:00",0.078,0
"503-00000000","צריכה","13/03/2024","16:15",0.054,0
"503-00000000","צריכה","13/03/2024","16:30",0.060,0
"503-00000000","צריכה","13/03/2024","16:45",0.059,0
"503-00000000","צריכה","13/03/2024","17:00",0.136,0
"503-00000000","צריכה","13/03/2024","17:15",0.216,0
"503-00000000","צריכה","13/03/2024","17:30",0.153,0
"503-00000000","צריכה","13/03/2024","17:45",0.139,0
"503-00000000","צריכה","13/03/2024","18:00",0.167,0
"503-00000000","צריכה","13/03/2024","18:15",0.171,0
"503-00000000","צריכה","13/03/2024","18:30",0.131,0
"503-00000000","צריכה","13/03/2024","18:45",0.165,0
"503-00000000","צריכה","13/03/2024","19:00",0.191,0
"503-00000000","צריכה","13/03/2024","19:15",0.137,0
"503-00000000","צריכה","13/03/2024","19:30",0.135,0
"503-00000000","צריכה","13/03/2024","19:45",0.210,0
"503-00000000","צריכה","13/03/2024","20:00",0.144,0
"503-00000000","צריכה","13/03/2024","20:15",0.181,0
"503-00000000","צריכה","13/03/2024","20:30",0.204,0
"503-00000000","צריכה","13/03/2024","20:45",0.152,0
"503-00000000","צריכה","13/03/2024","21:00",0.212,0
"503-00000000","צריכה","13/03/2024","21:15",0.216,0
"503-00000000","צריכה","13/03/2024","21:30",0.170,0
"503-00000000","צריכה","13/03/2024","21:45",0.160,0
"503-00000000","צריכה","13/03/2024","22:00",0.174,0
"503-00000000","צריכה","13/03/2024","22:15",0.179,0
"503-00000000","צריכה","13/03/2024","22:30",0.203,0
"503-00000000","צריכה","13/03/2024","22:45",0.166,0
"503-00000000","צריכה","13/03/2024","23:00",0.047,0
"503-00000000","צריכה","13/03/2024","23:15",0.055,0
"503-00000000","צריכה","13/03/2024","23:30",0.044,0
"503-00000000","צריכה","13/03/2024","23:45",0.045,0
"503-00000000","צריכה","14/03/2024","00:00",0.042,0
"503-00000000","צריכה","14/03/2024","00:15",0.046,0
"503-00000000","צריכה","14/03/2024","00:30",0.054,0
"503-00000000","צריכה","14/03/2024","00:45",0.056,0
"503-00000000","צריכה","14/03/2024","01:00",0.045,0
"503-00000000","צריכה","14/03/2024","01:15",0.038,0
"503-00000000","צריכה","14/03/2024","01:30",0.050,0
"503-00000000","צריכה","14/03/2024","01:45",0.050,0
"503-00000000","צריכה","14/03/2024","02:00",0.039,0
"503-00000000","צריכה","14/03/2024","02:15",0.057,0
"503-00000000","צריכה","14/03/2024","02:30",0.048,0
"503-00000000","צריכה","14/03/2024","02:45",0.046,0
"503-00000000","צריכה","14/03/2024","03:00",0.043,0
"503-00000000","צריכה","14/03/2024","03:15",0.048,0
"503-00000000","צריכה","14/03/2024","03:30",0.043,0
"503-00000000","צריכה","14/03/2024","03:45",0.061,0
"503-00000000","צריכה","14/03/2024","04:00",0.055,0
"503-00000000","צריכה","14/03/2024","04:15",0.053,0
"503-00000000","צריכה","14/03/2024","04:30",0.060,0
"503-00000000","צריכה","14/03/2024","04:45",0.038,0
"503-00000000","צריכה","14/03/2024","05:00",0.040,0
"503-00000000","צריכה","14/03/2024","05:15",0.056,0
"503-00000000","צריכה","14/03/2024","05:30",0.053,0
"503-00000000","צריכה","14/03/2024","05:45",0.059,0
"503-00000000","צריכה","14/03/2024","06:00",0.100,0
"503-00000000","צריכה","14/03/2024","06:15",0.103,0
"503-00000000","צריכה","14/03/2024","06:30",0.117,0
"503-00000000","צריכה","14/03/2024","06:45",0.095,0
"503-00000000","צריכה","14/03/2024","07:00",0.088,0
"503-00000000","צריכה","14/03/2024","07:15",0.110,0
"503-00000000","צריכה","14/03/2024","07:30",0.125,0
"503-00000000","צריכה","14/03/2024","07:45",0.097,0
"503-00000000","צריכה","14/03/2024","08:00",0.114,0
"503-00000000","צריכה","14/03/2024","08:15",0.075,0
"503-00000000","צריכה","14/03/2024","08:30",0.091,0
"503-00000000","צריכה","14/03/2024","08:45",0.111,0
"503-00000000","צריכה","14/03/2024","09:00",0.084,0
"503-00000000","צריכה","14/03/2024","09:15",0.067,0
"503-00000000","צריכה","14/03/2024","09:30",0.077,0
"503-00000000","צריכה","14/03/2024","09:45",0.060,0
"503-00000000","צריכה","14/03/2024","10:00",0.063,0
"503-00000000","צריכה","14/03/2024","10:15",0.059,0
"503-00000000","צריכה","14/03/2024","10:30",0.077,0
"503-00000000","צריכה","14/03/2024","10:45",0.081,0
"503-00000000","צריכה","14/03/2024","11:00",0.073,0
"503-00000000","צריכה","14/03/2024","11:15",0.061,0
"503-00000000","צריכה","14/03/2024","11:30",0.059,0
"503-00000000","צריכה","14/03/2024","11:45",0.059,0
"503-00000000","צריכה","14/03/2024","12:00",0.079,0
"503-00000000","צריכה","14/03/2024","12:15",0.066,0
"503-00000000","צריכה","14/03/2024","12:30",0.081,0
"503-00000000","צריכה","14/03/2024","12:45",0.063,0
"503-00000000","צריכה","14/03/2024","13:00",0.079,0
"503-00000000","צריכה","14/03/2024","13:15",0.074,0
"503-00000000","צריכה","14/03/2024","13:30",0.062,0
"503-00000000","צריכה","14/03/2024","13:45",0.064,0
"503-00000000","צריכה","14/03/2024","14:00",0.064,0
"503-00000000","צריכה","14/03/2024","14:15",0.080,0
"503-00000000","צריכה","14/03/2024","14:30",0.055,0
"503-00000000","צריכה","14/03/2024","14:45",0.055,0
"503-00000000","צריכה","14/03/2024","15:00",0.065,0
"503-00000000","צריכה","14/03/2024","15:15",0.066,0
"503-00000000","צריכה","14/03/2024","15:30",0.072,0
"503-00000000","צריכה","14/03/2024","15:45",0.068,0
"503-00000000","צריכה","14/03/2024","16:00",0.081,0
"503-00000000","צריכה","14/03/2024","16:15",0.075,0
"503-00000000","צריכה","14/03/2024","16:30",0.069,0
"503-00000000","צריכה","14/03/2024","16:45",0.051,0
"503-00000000","צריכה","14/03/2024","17:00",0.167,0
"503-00000000","צריכה","14/03/2024","17:15",0.143,0
"503-00000000","צריכה","14/03/2024","17:30",0.162,0
"503-00000000","צריכה","14/03/2024","17:45",0.139,0
"503-00000000","צריכה","14/03/2024","18:00",0.210,0
"503-00000000","צריכה","14/03/2024","18:15",0.136,0
"503-00000000","צריכה","14/03/2024","18:30",0.132,0
"503-00000000","צריכה","14/03/2024","18:45",0.162,0
"503-00000000","צריכה","14/03/2024","19:00",0.133,0
"503-00000000","צריכה","14/03/2024","19:15",0.208,0
"503-00000000","צריכה","14/03/2024","19:30",0.172,0
"503-00000000","צריכה","14/03/2024","19:45",0.186,0
"503-00000000","צריכה","14/03/2024","20:00",0.163,0
"503-00000000","צריכה","14/03/2024","20:15",0.145,0
"503-00000000","צריכה","14/03/2024","20:30",0.177,0
"503-00000000","צריכה","14/03/2024","20:45",0.202,0
"503-00000000","צריכה","14/03/2024","21:00",0.208,0
"503-00000000","צריכה","14/03/2024","21:15",0.215,0
"503-00000000","צריכה","14/03/2024","21:30",0.170,0
"503-00000000","צריכה","14/03/2024","21:45",0.135,0
"503-00000000","צריכה","14/03/2024","22:00",0.179,0
"503-00000000","צריכה","14/03/2024","22:15",0.192,0
"503-00000000","צריכה","14/03/2024","22:30",0.137,0
"503-00000000","צריכה","14/03/2024","22:45",0.146,0
